178.8218805822677,178.8510325154428,141.18974118261798,132.18778980612026,175.53285292073744,0
176.8731556425965,179.2081147881869,140.55299399063455,129.17749157364793,176.26189613461162,0
168.02010335804346,148.7476900397183,158.87825205273455,126.59230427769153,124.76808952367375,0
170.192187627081,147.7387157056677,159.96845881801082,126.12130614358888,123.36341277544523,0
174.34249142360633,146.67781279586,164.13240296891624,127.82891859323679,119.08244003505078,0
156.6593711677842,155.78020515456194,177.02646662022693,116.35160191531223,106.28201688750809,0
153.05239281660582,158.57461682597656,177.88204152301387,114.94971759876408,100.89278727984126,0
156.04638196541916,163.36079735331614,164.5644254991899,105.81476682078599,79.61514456647421,0
162.8694884806114,163.92377663405424,160.39887202628213,103.36638669105773,74.29915206694918,0
163.3311581038226,164.63308601372017,159.83079209005444,101.23405400150092,73.59838971634863,0
163.5550221564204,171.05630721071915,160.05759407279533,88.91561141392567,69.14105125681627,0
164.95254610654385,175.5055853881194,153.225930778358,81.83911618987455,60.840956695370316,0
168.1257696198386,175.79168375706936,155.0200214024321,78.24426489762207,60.156029834489466,0
169.85310704388752,175.6939695589607,156.67233858610933,76.75071864171044,60.06676675297374,0
169.81444719817307,179.21925616626297,152.68826152084364,71.33989606163355,55.17666659616735,0
169.92023006665087,179.39086371960153,152.7755928792234,70.97968373820376,53.912386191021774,0
172.14702750290337,178.45866470865724,152.36335204940758,71.11009928936697,55.090461239885286,0
172.27629552180284,177.36830524580986,151.44694273053034,71.42342375168938,55.640158718791454,0
171.60709555289685,177.819537031706,151.1261156496945,71.99656558196806,56.6512610129927,0
170.50401204785027,178.95321217610487,151.58938080893466,73.5798258843219,57.07659458881666,0
178.17845227420662,168.4603635268917,146.90348559186845,85.91259205913313,49.85204468348246,0
178.98165870840555,164.8660805230084,145.70611883138864,89.91382528421926,47.57462896100317,0
178.68740786114464,163.23069354688838,146.88898653498092,91.74543669954556,50.41599527680226,0
179.01819896728176,156.63907516818938,158.6772912334366,100.09420131245714,67.18827742083059,0
177.73826897885073,153.48636266738103,162.78400643726366,103.36449808468929,72.65349774973795,0
172.96062629907632,144.95253025475895,175.7960038146481,114.88138325341632,98.34466041194523,0
173.9226675637015,141.37491852378875,172.56166982608497,119.91443122950294,88.68406660635645,0
176.67197155698037,139.80801606685253,171.54603899071287,123.27544803145949,88.78800678742101,0
173.29818509495078,132.0498320935386,167.4442796979023,136.52660395182733,116.33411404347022,0
161.35670839249315,149.83509884203684,157.94189151964204,132.01037751058456,129.72193743210548,0
167.5604267003213,148.5591714332965,161.09967283902557,129.73443681795135,126.28759955456887,0
153.33611180328163,157.1603029478385,169.97980408111354,110.50877724764031,110.61809010088764,0
154.1619887751646,159.91802088444217,179.3135080117776,107.994735379063,97.28563058627205,0
160.23201317599708,159.55707088239728,179.8489395646403,107.66667993214591,97.34198233941368,0
164.1454056925271,167.0628275434491,171.36145462690317,91.12670868939179,81.17730845977867,0
164.45398659021689,176.69756169480254,154.82265309918978,79.41090697506658,62.27050417660388,0
164.34917030236755,178.1460287387278,155.54794107542472,77.31120271433204,62.78149535793344,0
165.50777644870382,179.276102600561,152.97276038335465,75.06441960886073,63.1951021324844,0
170.28783619836082,178.84760301564097,152.75565193545611,72.59096262889076,62.320078738490366,0
170.65497495055178,177.8621009981867,151.84274398656885,72.2204940115063,62.64606283267799,0
168.1961423115377,176.70158683972346,151.91725379785817,81.10727457201497,58.94020548030314,0
167.58460513829235,174.52987368187294,154.5823327045039,83.78999066076632,61.06460996979534,0
167.1048136646861,172.83889933653674,157.53793576922538,85.42993071801378,64.2420928142887,0
165.90940951051985,166.95953943350443,144.2233434247707,94.45985931172149,56.47782078057699,0
178.64268324964198,152.9287294989303,149.16280619528277,111.15442769047183,64.57803153449883,0
177.38003727229636,150.12912843924008,151.87893588064506,116.20807153377665,71.12257703974026,0
175.66536398585998,148.0509597033409,153.9373097324236,119.13513856700227,74.42264530701121,0
179.90201306262156,135.71740239696948,160.4407002720179,135.41116834185613,125.61168485658636,0
177.78755826183797,135.16436284667432,159.20865069809946,138.2890789810693,125.6676513439225,0
174.7143311075191,139.34663642327212,150.18462069371225,139.33532539371993,137.59128119393554,0
151.3115202190112,158.6145597865959,179.2507154661032,115.90253345190439,102.7874896164545,0
158.92352206684149,156.81142279597572,168.373736665269,113.08748258880053,109.98754797692878,0
159.9639605932539,155.8423177458748,177.10379364794923,113.50833323722965,100.59247984055807,0
166.87871491036836,164.57758564263366,169.81293115037374,96.7098101210877,79.64511230572961,0
168.72307919862095,167.45850507463922,167.30098213441482,90.23391280261986,75.72719873417665,0
173.44792762968942,173.9234701811999,152.36366505738258,78.73439438648533,55.59711925722325,0
173.30005930832792,174.97546879114583,153.2143118734947,76.8329800477272,55.06028886145978,0
173.6313684780257,176.25392966756164,153.58065444479942,75.93808048037644,55.699808988940575,0
174.16867996668444,179.79735715293234,152.12342539793292,70.96362414225321,58.77580174126765,0
171.0892283424457,178.44389084690587,153.75486543233592,75.85267962375411,62.68435193493635,0
171.9978070434246,177.31224893797545,154.8276037359195,76.40580087940694,63.37659557843402,0
171.98942801533573,176.78108153718094,155.2331187537249,76.69821742149685,63.60369884051944,0
171.4628149224791,174.99504882227836,149.38099036772078,80.08100561924059,57.61183160775228,0
169.55776292377323,173.05036071758363,150.79093946869367,84.7547854826653,56.48185242398164,0
178.90862808718646,160.28358057355337,165.54266275018918,101.23787048476872,70.9649923310275,0
177.2313263983262,155.38928441934493,167.77496428673808,105.82651532379877,76.2007616679651,0
176.2638432016939,154.8685026738121,165.17479047578885,106.10350500117531,74.62289172418156,0
170.20847019057655,146.82679067547406,159.52350426197722,119.44241356310708,75.58892001585615,0
179.88154856342484,134.82664927135042,179.6341258061189,134.72752967712898,104.58795489086897,0
179.30868209946465,134.63978915285793,167.876214013908,136.3763299034607,116.5432175804556,0
174.70139134135647,139.92547716088663,166.28217572471337,138.2090415763666,120.53195242207428,0
154.7132095336267,149.0031644985601,163.85048673169996,127.84652605378628,119.83029859681861,0
165.11646022449213,149.02493952353763,166.21548265752898,125.22297431934153,115.85851059750863,0
171.79884908902025,148.16797058666967,167.19781411498158,123.62841017953174,115.26444965858806,0
163.95016881999587,154.61850002902779,166.32401843359128,111.38226945288352,111.15082790944344,0
166.1278567505028,163.48012570562457,174.5873219047441,97.40164138986343,85.06107294130861,0
166.7587468089111,167.319643854378,173.76337740271725,92.90276589601893,82.07547284905178,0
169.9997723942263,168.14172513943933,172.99829540134832,88.56208579171641,81.22309639474047,0
