178.92683957391796,127.62746676475601,146.31788186623965,157.0853226333014,1
179.70150378337306,130.3454401886667,142.59740010795932,153.81096678730512,1
178.92048357715433,134.07992281237887,135.99334859395958,150.81827616875387,1
179.8526315449883,138.61341543392365,128.34552004327136,153.74316212073768,1
177.62735085833896,144.41557524983867,130.5304487203965,157.0371651114201,1
174.03820736374692,140.14649264250073,136.06166893115528,159.99778012035026,1
167.39358969981868,129.09527514625486,144.37564845367774,164.6309559740121,1
166.04003848154213,126.83138167706153,143.44251906573987,163.58899875360947,1
166.64559228504586,137.63674012349765,116.33630840564038,160.39199202489618,1
167.021665507791,143.96524528470118,111.29598221051279,160.6688163398424,1
165.66385393612345,123.25946413989146,98.29012969605739,159.95582209647262,1
164.76908412424564,121.94351428010668,97.24670755361154,160.46153074403978,1
164.109142822045,119.38244322160767,95.40608584461616,162.25105936114903,1
165.63468397624166,112.24535094232155,88.44850415313385,159.4951068609614,1
165.03425511460432,108.70228687915235,85.19094618776245,160.16684725867754,1
165.45592988679542,109.29578594876378,84.10944490557452,159.8349009620245,1
165.84314364757657,107.69025451340423,79.68919152275349,160.4975145318466,1
163.8039813977013,107.16150951229416,79.42843894673359,162.20652473638927,1
165.11308026883202,107.88942156523166,78.8441937915596,160.84362296129518,1
165.54640820020475,107.45453588328562,75.30232723419888,161.80533365942438,1
164.51674007246132,107.3813787870705,75.33451646134995,163.22080098744772,1
164.77977161132952,108.14916009913745,78.13529136091226,162.5668114885068,1
165.03403992254698,108.3871869222186,78.90052802343156,161.79971069388694,1
165.1459862107879,109.0608151933854,80.16459839762024,161.08553600024862,1
163.76746289278435,110.15984850510196,84.75992367193957,160.54561616808155,1
164.16810215298972,129.98858311617923,114.58029393624707,156.6788098731135,1
162.36410869008265,146.5227609382609,125.22422989533851,154.96997005350795,1
163.15069256064584,141.09683769097126,119.52580786643142,156.06494836707878,1
163.0086201165525,150.0866235376355,127.23675066381453,156.8059136468332,1
165.02042277083862,147.31830650546237,128.02581320352272,159.90889799651018,1
167.70864086066072,144.7656462723543,130.3216018880743,157.36356498494348,1
172.36817997252987,141.40118187609244,131.7964718698583,155.79867849364314,1
176.10313232302659,136.56339949202027,134.776182740151,155.33477574576668,1
175.85230218569382,134.3542302768342,134.38939489021448,154.19748047148548,1
178.88993954036144,130.5822009944976,139.5209172620952,151.08038537567478,1
177.71074432504605,130.5135786095276,143.50311298796274,152.40779970748224,1
174.9515976554045,131.0220662654555,146.58932697554368,154.3408997472294,1
174.32572711739738,131.8444803811053,148.48702723166838,154.2844845493839,1
169.18561191697242,133.3402227053724,148.31391914482018,152.49322121452525,1
167.36648037584985,132.77824633997494,145.43775692531622,153.5551258966713,1
168.3660307009621,133.94499778785146,142.02848603421427,151.49662448085547,1
165.535540235982,134.4296867760815,139.5889455826624,153.3003565644403,1
165.15625919902104,134.59627499789028,136.65365109229162,154.69177246292753,1
163.97961775551624,131.40444510588515,144.29873368637453,156.73861351938186,1
162.63759914230198,134.92311270344774,139.3582521603983,157.0917846559186,1
160.34534611621064,139.76219635434637,126.27921469371125,159.88019356068088,1
163.0287140639858,145.69314201775762,112.61379879231865,158.71203838274778,1
163.0780249757758,132.1239665662675,103.55294793975224,159.31069473817766,1
161.51885587242344,115.16835875643548,81.64295164718023,161.65374453387795,1
163.18757179899046,116.18810068230925,81.60950819849162,161.40419452516,1
164.16104128523943,113.50998572497673,77.37782400247144,161.23199802423397,1
