162.12429827559066,162.50248031266779,128.8223265543906,142.6712444965913,3
160.6978773379383,166.20758366559286,123.36726106691026,144.71128135258616,3
160.14852740360692,164.36373142175722,116.70147778844972,146.68344386622363,3
159.74850014626713,164.75201722624476,113.96401768643871,149.2128162798558,3
159.76241937422995,163.12479652434723,106.6507019739095,151.25771202372226,3
161.5385182769095,158.54411780524953,91.99951350348573,151.92371075595537,3
164.10802759602757,155.3227541712991,79.11544094851972,152.31884797579585,3
163.48759365006563,155.08254012663016,72.862890671277,154.02603163018827,3
164.83908939932576,153.12163079092244,65.92573397089595,155.32964522523537,3
165.41104787076532,153.03966249789096,59.652025116354096,156.66146233387514,3
166.18924024130655,153.30186393985025,57.59854944423166,157.92461627151732,3
165.6150367371263,153.27173373915923,56.32048236779349,159.92692870188745,3
164.93179080177651,152.88163406284286,55.56415827761811,160.93890859675454,3
165.73597603003236,152.74432233695,55.06606609701087,161.0702703403647,3
164.74864466717054,153.06002369851427,56.29499667310333,161.16590330013474,3
164.35887611192345,153.14398957286303,57.70164810641015,161.36494519742973,3
163.70507988329825,153.4427898326249,59.21329222680309,160.78983198545725,3
164.31052041768623,154.0945069136805,59.71499497453329,160.0038374990488,3
165.09821726158654,154.37093747855917,65.58770792483097,156.8610863729525,3
164.90247926570333,155.7980332979917,73.79507521554888,153.95048134807053,3
164.16531803366573,159.21564141086455,87.72033648881319,151.73758755195246,3
164.27462282685846,159.7395611769626,98.64162931370142,148.57572964010683,3
165.30123758535817,163.38919913682406,108.71747273903893,146.0240256731197,3
164.4886795819688,164.66063628919602,121.76821901299044,143.68454205965793,3
162.43631883905957,166.4508856613518,125.36410656609324,141.24125216243817,3
163.25880044495574,163.82389203492977,127.21173814420652,138.13171808975383,3
162.96124258768504,159.75609590551704,131.52042045759293,134.0763393339912,3
162.59930780018698,157.90349587562076,136.09504466770585,131.64109601039098,3
160.2553438429809,157.18738967073193,141.32623197195335,131.3987696505602,3
152.60549564449371,159.48212945743623,137.78670027694858,135.8018778092137,3
151.5756447996645,161.34027359284966,132.0988887899735,139.17197226033642,3
153.78589580724181,166.32810746605455,128.22970386101645,140.8824472621449,3
156.72868595481322,166.346687861729,129.42220431982955,142.8425002901318,3
160.15221609828282,170.1420835217087,122.48216406193589,144.52813762623904,3
161.5452543471304,169.3646067926029,109.4603707602968,147.86656753860893,3
162.97243200312818,165.36260405946297,93.7374975064417,150.44903914183317,3
164.73883478322904,160.65665722585607,81.39904363657413,151.69895463458988,3
166.32290353839423,158.4149379482297,68.37979967047036,152.5248135532185,3
166.51400071486123,157.16013695497847,61.779147120471194,154.85154770617106,3
167.0794474664659,156.4666633519141,57.21258390765503,156.8627910072962,3
168.04837173856993,157.57686325789263,53.99581329595479,157.79110805219352,3
168.7994906842599,156.5138038179296,51.96759239740971,157.89467089515094,3
169.27747651628013,156.9926867153257,51.3978077892628,158.6123540944653,3
168.52343589653108,157.18844197414566,52.42418380688352,159.56208092000173,3
167.7489129255727,157.15943344869328,54.19358591937255,159.4680637243638,3
167.6384682489782,157.47682442013758,56.29417195059699,158.5359251847354,3
168.9800001799419,157.28185857977095,58.297203000369436,157.05568403576777,3
168.78847007447848,156.36247703914972,65.80426230294498,154.18478382197077,3
168.64481691182394,159.16588466784842,80.54673478690619,151.2948023640257,3
166.67794812092467,164.4106382891182,99.55991404525616,148.44400051518022,3
